1143141191904481280
96029742
64734296
1095678401007026177
910878709929750528
335116208
942622429
233788237
62128121
1208955539868266497
23957216
301460420
4651465099
546479562
2232406928
52258377
1196570803606884353
138189751
332490551
798727991920447488
618645747
89849309
470601243
15215825
30756333
21634585
727614725882662912
151603141
3310138153
129574188
840978620
1139217161275101184
269449613
1384925821
33366884
60638569
222659560
1238477467276447746
3077715925
977919894896422913
1194977193568411648
59240451
932801723789381632
34348436
3305375946
334921689
26342636
1902798266
938237760900616193
340158771
18097883
706877000
1226836400986824704
70788027
2151434065
20539213
1236065351294738432
127056131
25265062
323869749
